scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
300003717300640,TELEVID5096_SCANNER13,SG300348377853035597300003717300640,02/04/2025,27/03/2025,7785303559,SG300,Chinese,SG,3483,7,8.45,0.8939,8.45,,Match,D822/03,[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])8/[8/[08/eight]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/(a([-/ ]))[quarter/1~/4]([-/ ])[to/before/of]([-/ ])[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[15/[15/fifteen]]([m/min/mins/minute/minutes/ms](.))([-/ ])[to/before]([-/ ])[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300003717300647,TELEVID5096_SCANNER13,SG3003490778530355912300003717300647,02/04/2025,27/03/2025,7785303559,SG300,Chinese,SG,3490,12,C,0.8623,"A, C",,NoMatch,D822/03,C
300003722700028,TELEVID5162_1_SCANNER13,NP0130004410329427415300003722700028,14/04/2025,04/04/2025,4103294274,NP013,Indo-Iranian,NP,4,15,B,0.8976,B,,Match,D822/03,B
300003722700034,TELEVID5162_1_SCANNER13,NP013001041032942747300003722700034,14/04/2025,04/04/2025,4103294274,NP013,Indo-Iranian,NP,10,7,200 WORDS,0.8617,200 WORDS,,Match,D822/03,[2[0/O/o][0/O/o]/[2/[02/two]]([-/ ])[00/hund/hundred]]
300003996200869,TELEVID5390_SCANNER13,ES996000290841330618300003996200869,19/05/2025,10/05/2025,9084133061,ES996,Romance,ES,2,8,9,0.8773,9,,Match,D822/03,"(the )[7/07/7th/Jul/Jul./July/seven/seventh/vii]([,/-/./~// /the ])[11/11th/eleven/eleventh](.)/(the )[11th/eleventh] of the [7th/seventh](.)/(the )[11/11th/eleven/eleventh]([,/-/./~// of / ])[7/07/7th/Jul/Jul./July/seven/seventh/vii](.)"
300004029900007,TELEVID5470_SCANNER12,IT018000790841330618300004029900007,21/05/2025,13/05/2025,9084133061,IT018,Romance,IT,7,8,11TH JULY,0.8677,11TH JULY,,Match,D822/03,"(the )[7/07/7th/Jul/Jul./July/seven/seventh/vii]([,/-/./~// /the ])[11/11th/eleven/eleventh](.)/(the )[11th/eleventh] of the [7th/seventh](.)/(the )[11/11th/eleven/eleventh]([,/-/./~// of / ])[7/07/7th/Jul/Jul./July/seven/seventh/vii](.)"
300004036500345,TELEVID5476_SCANNER13,IT006000969619746399300004036500345,21/05/2025,13/05/2025,6961974639,IT006,Romance,IT,9,9,DOCHATS,0.8721,DOCHATS,,Match,D822/03,docherty
300004036500345,TELEVID5476_SCANNER13,IT0060009696197463916300004036500345,21/05/2025,13/05/2025,6961974639,IT006,Romance,IT,9,16,C,0.8843,C,,Match,D822/03,B
300004036500381,TELEVID5476_SCANNER13,IT363001369619746398300004036500381,21/05/2025,17/05/2025,6961974639,IT363,Romance,IT,13,8,3.205,0.86,3.205,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
300004055600178,TELEVID5497_SCANNER13,IT268000190841330618300004055600178,22/05/2025,17/05/2025,9084133061,IT268,Romance,IT,1,8,77TH OF JULY,0.8716,77TH OF JULY,,Match,D822/03,"(the )[7/07/7th/Jul/Jul./July/seven/seventh/vii]([,/-/./~// /the ])[11/11th/eleven/eleventh](.)/(the )[11th/eleventh] of the [7th/seventh](.)/(the )[11/11th/eleven/eleventh]([,/-/./~// of / ])[7/07/7th/Jul/Jul./July/seven/seventh/vii](.)"
300004055600180,TELEVID5497_SCANNER13,IT268000390841330618300004055600180,22/05/2025,17/05/2025,9084133061,IT268,Romance,IT,3,8,11TH JULY,0.8773,11TH JULY,,Match,D822/03,"(the )[7/07/7th/Jul/Jul./July/seven/seventh/vii]([,/-/./~// /the ])[11/11th/eleven/eleventh](.)/(the )[11th/eleventh] of the [7th/seventh](.)/(the )[11/11th/eleven/eleventh]([,/-/./~// of / ])[7/07/7th/Jul/Jul./July/seven/seventh/vii](.)"
300004055600180,TELEVID5497_SCANNER13,IT268000390841330619300004055600180,22/05/2025,17/05/2025,9084133061,IT268,Romance,IT,3,9,INTERNET,0.897,INTERNET,,Match,D822/03,[[internet/internett/net]/web]
300004135300710,TELEVID5582_SCANNER13,LK0010334410329427420300004135300710,27/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,334,20,B,0.862,B,,Match,D822/03,B
300004135300772,TELEVID5582_SCANNER13,LK001039641032942744300004135300772,27/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,396,4,C,0.8662,C,,Match,D822/03,C
300004135300824,TELEVID5582_SCANNER13,LK0010448410329427410300004135300824,27/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,448,10,BADGER,0.8933,BADGER,,Match,D822/03,badger
300004135900457,TELEVID5580_SCANNER13,TW0070504228890267110300004135900457,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,504,10,T. SHIRT,0.8515,T. SHIRT,,Match,D822/03,[t-shirt(s)/teeshirt(s)]
300004135900476,TELEVID5580_SCANNER13,TW007052322889026718300004135900476,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,523,8,9130,0.853,9130,,Match,D822/03,[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/(a([-/ ]))[quarter/1~/4]([-/ ])[to/before/of]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[15/[15/fifteen]]([m/min/mins/minute/minutes/ms](.))([-/ ])[to/before]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300004135900479,TELEVID5580_SCANNER13,TW0070526228890267110300004135900479,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,526,10,T-SHIRT,0.887,T-SHIRT,,Match,D822/03,[t-shirt(s)/teeshirt(s)]
300004135900490,TELEVID5580_SCANNER13,TW007053722889026716300004135900490,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,537,6,DRAYCOTT,0.8965,DRAYCOTT,,Match,D822/03,draycott
300004135900505,TELEVID5580_SCANNER13,TW007055222889026719300004135900505,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,552,9,ASH,0.8629,ASH,,Match,D822/03,fish([s/es])
300004135900528,TELEVID5580_SCANNER13,TW007057522889026718300004135900528,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,575,8,9:45,0.8724,9:45,,Match,D822/03,[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/(a([-/ ]))[quarter/1~/4]([-/ ])[to/before/of]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[15/[15/fifteen]]([m/min/mins/minute/minutes/ms](.))([-/ ])[to/before]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300004135900539,TELEVID5580_SCANNER13,TW0070586228890267112300004135900539,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,586,12,B,0.8693,B,,Match,D822/03,B
300004135900546,TELEVID5580_SCANNER13,TW007059322889026716300004135900546,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,593,6,DRAY COTT,0.8843,DRAY COTT,,Match,D822/03,draycott
300004135900554,TELEVID5580_SCANNER13,TW007060122889026718300004135900554,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,601,8,9:45,0.8963,9:45,,Match,D822/03,[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/(a([-/ ]))[quarter/1~/4]([-/ ])[to/before/of]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[15/[15/fifteen]]([m/min/mins/minute/minutes/ms](.))([-/ ])[to/before]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300004135900554,TELEVID5580_SCANNER13,TW0070601228890267112300004135900554,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,601,12,B,0.8977,B,,Match,D822/03,B
300004135900583,TELEVID5580_SCANNER13,TW007063022889026716300004135900583,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,630,6,PRAYCOTT,0.8736,PRAYCOTT,,Match,D822/03,draycott
300004135900608,TELEVID5580_SCANNER13,TW007065522889026718300004135900608,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,655,8,9:45 A.M.,0.8615,9:45 A.M.,,Match,D822/03,[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/(a([-/ ]))[quarter/1~/4]([-/ ])[to/before/of]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[15/[15/fifteen]]([m/min/mins/minute/minutes/ms](.))([-/ ])[to/before]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300004135900616,TELEVID5580_SCANNER13,TW007066322889026718300004135900616,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,663,8,9:45 AM,0.8684,9:45 AM,,Match,D822/03,[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[45/[forty([-/ ])[5/[05/five]]/45]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/(a([-/ ]))[quarter/1~/4]([-/ ])[to/before/of]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[15/[15/fifteen]]([m/min/mins/minute/minutes/ms](.))([-/ ])[to/before]([-/ ])[1[0/O/o]/[1[0/O/o]/ten]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[45/[forty([-/ ])[5/[05/five]]/45]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])9/[9/[09/nine]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300004135900624,TELEVID5580_SCANNER13,TW007067122889026716300004135900624,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,671,6,DRAYCOWT,0.8891,DRAYCOWT,,Match,D822/03,draycott
300004135900642,TELEVID5580_SCANNER13,TW0070689228890267119300004135900642,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,689,19,B,0.8898,B,,Match,D822/03,B
300004135900645,TELEVID5580_SCANNER13,TW0070692228890267110300004135900645,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,692,10,F-SHIRT,0.8985,F-SHIRT,,Match,D822/03,[t-shirt(s)/teeshirt(s)]
300004143700249,TELEVID5596_SCANNER13,LK001048441032942743300004143700249,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,484,3,C,0.8738,C,,Match,D822/03,B
300004143700249,TELEVID5596_SCANNER13,LK001048441032942747300004143700249,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,484,7,200,0.8686,200,,Match,D822/03,[2[0/O/o][0/O/o]/[2/[02/two]]([-/ ])[00/hund/hundred]]
300004143700249,TELEVID5596_SCANNER13,LK001048441032942749300004143700249,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,484,9,37,0.8787,37,,Match,D822/03,[37/[thirty([-/ ])[7/[07/seven]]/37]]
300004143700263,TELEVID5596_SCANNER13,LK001049841032942746300004143700263,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,498,6,"CITY, COUNTRY",0.8792,"CITY, COUNTRY",,Match,D822/03,storm
300004146900063,TELEVID5618_SCANNER13,IT326000669619746397300004146900063,28/05/2025,21/05/2025,6961974639,IT326,Romance,IT,6,7,EVERY WENSDAY,0.8973,EVERY WENSDAY,,Match,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
300004146900082,TELEVID5618_SCANNER13,IT326002569619746398300004146900082,28/05/2025,21/05/2025,6961974639,IT326,Romance,IT,25,8,3:25,0.8821,3:25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
300004147600594,TELEVID5616_SCANNER12,ES383001169619746398300004147600594,28/05/2025,21/05/2025,6961974639,ES383,Romance,ES,11,8,3:25 PM,0.8588,3:25 PM,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
300004150000613,TELEVID5604_SCANNER12,IT410001369619746397300004150000613,28/05/2025,23/05/2025,6961974639,IT410,Romance,IT,13,7,AFTER SCHOOL EVERY WEDNESDAY,0.8832,AFTER SCHOOL EVERY WEDNESDAY,,Match,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
300004162600110,TELEVID5644_SCANNER13,IT0174584696197463910300004162600110,29/05/2025,24/05/2025,6961974639,IT017,Romance,IT,4584,10,16TH JUNE,0.8644,16TH JUNE,,Match,D822/03,"(the )[16/16nd/16rd/16st/16th/sixteen/sixteenth]([,/-/./~// of / ])[6/06/6th/Jun/Jun./June/six/sixth/vi](.)/(the )[6/06/6th/Jun/Jun./June/six/sixth/vi]([,/-/./~// /the ])[16/16nd/16rd/16st/16th/sixteen/sixteenth](.)/(the )[16nd/16rd/16st/16th/sixteenth] of the [6th/sixth](.)"
300004162600447,TELEVID5644_SCANNER13,IT017457369619746398300004162600447,29/05/2025,24/05/2025,6961974639,IT017,Romance,IT,4573,8,3:25,0.8781,3:25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
300004162600523,TELEVID5644_SCANNER13,IT017454969619746398300004162600523,29/05/2025,24/05/2025,6961974639,IT017,Romance,IT,4549,8,3:25 P.M.,0.8935,3:25 P.M.,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
300004171900315,TELEVID5663_SCANNER13,IT042001169619746393300004171900315,29/05/2025,23/05/2025,6961974639,IT042,Romance,IT,11,3,C,0.8895,C,,Match,D822/03,C
300004171900879,TELEVID5663_SCANNER13,IT042002569619746398300004171900879,29/05/2025,23/05/2025,6961974639,IT042,Romance,IT,25,8,3.25 P.M.,0.895,3.25 P.M.,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
300004171900893,TELEVID5663_SCANNER13,IT042003969619746398300004171900893,29/05/2025,23/05/2025,6961974639,IT042,Romance,IT,39,8,3:25 P.M.,0.8861,3:25 P.M.,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
